DateTime|Occupied|Target|Move|RA|Dec|ExposureTime|#Exposure|Filter|Description
2023-07-07T05:18:00.000|1|C9DUKP2|1|245.526|15.979|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0518, RA: 16:22:06.24, DEC: 15:58:44.4, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:19:00.000|1|C9DUKP2|1|245.527|15.977|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0519, RA: 16:22:06.6, DEC: 15:58:37.2, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:20:00.000|1|C9DUKP2|1|245.529|15.975|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0520, RA: 16:22:06.96, DEC: 15:58:30, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:21:00.000|1|C9DUKP2|1|245.53|15.973|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0521, RA: 16:22:07.32, DEC: 15:58:22.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:22:00.000|1|C9DUKP2|1|245.533|15.971|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0522, RA: 16:22:08.04, DEC: 15:58:15.6, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:23:00.000|1|C9DUKP2|1|245.535|15.968|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0523, RA: 16:22:08.4, DEC: 15:58:04.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:24:00.000|1|C9DUKP2|1|245.536|15.966|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0524, RA: 16:22:08.76, DEC: 15:57:57.6, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:25:00.000|1|C9DUKP2|1|245.538|15.964|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0525, RA: 16:22:09.12, DEC: 15:57:50.4, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:26:00.000|1|C9DUKP2|1|245.539|15.962|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0526, RA: 16:22:09.48, DEC: 15:57:43.2, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:27:00.000|1|C9DUKP2|1|245.541|15.96|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0527, RA: 16:22:09.84, DEC: 15:57:36, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:28:00.000|1|C9DUKP2|1|245.544|15.958|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0528, RA: 16:22:10.56, DEC: 15:57:28.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:29:00.000|1|C9DUKP2|1|245.546|15.955|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0529, RA: 16:22:10.92, DEC: 15:57:18, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:30:00.000|1|C9DUKP2|1|245.547|15.953|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0530, RA: 16:22:11.28, DEC: 15:57:10.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:31:00.000|1|C9DUKP2|1|245.548|15.951|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0531, RA: 16:22:11.64, DEC: 15:57:03.6, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:32:00.000|1|C9DUKP2|1|245.55|15.949|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0532, RA: 16:22:12, DEC: 15:56:56.4, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:33:00.000|1|C9DUKP2|1|245.551|15.947|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0533, RA: 16:22:12.36, DEC: 15:56:49.2, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:34:00.000|1|C9DUKP2|1|245.554|15.945|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0534, RA: 16:22:13.08, DEC: 15:56:42, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:35:00.000|1|C9DUKP2|1|245.556|15.943|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0535, RA: 16:22:13.44, DEC: 15:56:34.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:36:00.000|1|C9DUKP2|1|245.557|15.94|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0536, RA: 16:22:13.8, DEC: 15:56:24, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:37:00.000|1|C9DUKP2|1|245.559|15.938|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0537, RA: 16:22:14.16, DEC: 15:56:16.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:38:00.000|1|C9DUKP2|1|245.56|15.936|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0538, RA: 16:22:14.52, DEC: 15:56:09.6, dRA: 6.6, dDEC: -7.8'
